date,pm1_0_atm,pm2_5_atm,pm10_0_atm,pm1_0_cf_1,pm2_5_cf_1,pm10_0_cf_1,p_0_3_um,p_0_5_um,pm_1_0_um,pm_2_5_um,pm_5_0_um,pm_10_0_um
2018-05-04 10:28:50, 2,3,4,2,3,4,588,171,21,2,0,0
2018-05-04 10:28:50, 2,3,4,2,3,4,588,171,21,2,0,0
2018-05-04 10:28:51, 2,3,4,2,3,4,588,171,21,2,0,0
2018-05-04 10:28:52, 2,3,3,2,3,3,552,161,20,1,0,0
2018-05-04 10:28:53, 2,3,3,2,3,3,552,161,20,1,0,0
2018-05-04 10:28:54, 2,3,3,2,3,3,552,161,20,1,0,0
2018-05-04 10:28:55, 2,3,3,2,3,3,552,161,17,1,0,0
2018-05-04 10:28:56, 2,3,3,2,3,3,552,161,17,1,0,0
2018-05-04 10:28:56, 2,3,3,2,3,3,552,161,17,1,0,0
2018-05-04 10:28:57, 2,4,4,2,4,4,585,173,20,1,0,0
2018-05-04 10:28:58, 2,4,4,2,4,4,585,173,20,1,0,0
2018-05-04 10:28:59, 2,4,4,2,4,4,585,173,20,1,0,0
2018-05-04 10:29:00, 2,3,3,2,3,3,579,169,20,1,0,0
2018-05-04 10:29:01, 2,3,3,2,3,3,579,169,20,1,0,0
2018-05-04 10:29:02, 2,3,3,2,3,3,579,169,20,1,0,0
2018-05-04 10:29:03, 2,3,3,2,3,3,546,157,19,1,0,0
2018-05-04 10:29:03, 2,3,3,2,3,3,546,157,19,1,0,0
2018-05-04 10:29:04, 2,3,3,2,3,3,546,157,19,1,0,0
2018-05-04 10:29:05, 2,4,4,2,4,4,573,166,20,2,0,0
2018-05-04 10:29:06, 2,4,4,2,4,4,573,166,20,2,0,0
2018-05-04 10:29:07, 2,4,4,2,4,4,573,166,20,2,0,0
2018-05-04 10:29:08, 2,3,3,2,3,3,522,150,18,1,0,0
2018-05-04 10:29:09, 2,3,3,2,3,3,522,150,18,1,0,0
2018-05-04 10:29:09, 2,3,3,2,3,3,522,150,18,1,0,0
2018-05-04 10:29:10, 2,3,3,2,3,3,558,158,16,1,0,0
2018-05-04 10:29:11, 2,3,3,2,3,3,558,158,16,1,0,0
2018-05-04 10:29:12, 2,3,3,2,3,3,558,158,16,1,0,0
2018-05-04 10:29:13, 2,3,3,2,3,3,516,144,10,1,0,0
2018-05-04 10:29:14, 2,3,3,2,3,3,516,144,10,1,0,0
2018-05-04 10:29:15, 2,3,3,2,3,3,516,144,10,1,0,0
2018-05-04 10:29:15, 2,3,3,2,3,3,537,151,10,1,0,0
2018-05-04 10:29:16, 2,3,3,2,3,3,537,151,10,1,0,0
2018-05-04 10:29:17, 2,3,3,2,3,3,537,151,10,1,0,0
2018-05-04 10:29:18, 2,3,3,2,3,3,504,142,13,2,0,0
2018-05-04 10:29:19, 2,3,3,2,3,3,504,142,13,2,0,0
2018-05-04 10:29:20, 2,3,3,2,3,3,504,142,13,2,0,0
2018-05-04 10:29:21, 2,3,4,2,3,4,492,140,18,3,1,0
2018-05-04 10:29:22, 2,3,4,2,3,4,492,140,18,3,1,0
2018-05-04 10:29:22, 2,3,4,2,3,4,492,140,18,3,1,0
2018-05-04 10:29:23, 1,2,3,1,2,3,495,136,16,3,1,0
2018-05-04 10:29:24, 1,2,3,1,2,3,495,136,16,3,1,0
2018-05-04 10:29:25, 1,2,3,1,2,3,495,136,16,3,1,0
2018-05-04 10:29:26, 1,2,3,1,2,3,504,141,14,3,1,0
2018-05-04 10:29:27, 2,3,4,2,3,4,504,141,14,3,1,0
2018-05-04 10:29:28, 2,3,4,2,3,4,504,141,14,3,1,0
2018-05-04 10:29:28, 2,3,4,2,3,4,516,150,15,3,1,0
2018-05-04 10:29:29, 2,3,4,2,3,4,516,150,15,3,1,0
2018-05-04 10:29:30, 2,3,4,2,3,4,516,150,15,3,1,0
2018-05-04 10:29:31, 2,3,4,2,3,4,525,148,14,2,1,0
2018-05-04 10:29:32, 2,3,4,2,3,4,525,148,14,2,1,0
2018-05-04 10:29:33, 2,3,4,2,3,4,525,148,14,2,1,0
2018-05-04 10:29:34, 2,3,4,2,3,4,534,152,16,2,1,0
2018-05-04 10:29:34, 2,3,4,2,3,4,534,152,16,2,1,0
2018-05-04 10:29:35, 2,3,4,2,3,4,534,152,16,2,1,0
2018-05-04 10:29:36, 2,3,4,2,3,4,510,149,15,2,1,0
2018-05-04 10:29:37, 2,3,4,2,3,4,510,149,15,2,1,0
2018-05-04 10:29:38, 2,3,4,2,3,4,510,149,15,2,1,0
2018-05-04 10:29:39, 2,3,4,2,3,4,519,149,16,2,1,0
2018-05-04 10:29:40, 2,3,4,2,3,4,519,149,16,2,1,0
2018-05-04 10:29:40, 2,3,4,2,3,4,519,149,16,2,1,0
2018-05-04 10:29:41, 2,3,4,2,3,4,534,152,21,3,1,0
2018-05-04 10:29:42, 2,3,4,2,3,4,534,152,21,3,1,0
2018-05-04 10:29:43, 2,3,4,2,3,4,534,152,21,3,1,0
2018-05-04 10:29:44, 2,3,4,2,3,4,555,157,19,2,1,0
2018-05-04 10:29:45, 2,3,4,2,3,4,555,157,19,2,1,0
2018-05-04 10:29:46, 2,3,4,2,3,4,555,157,19,2,1,0
2018-05-04 10:29:47, 2,3,3,2,3,3,555,157,19,1,0,0
2018-05-04 10:29:47, 2,3,3,2,3,3,555,157,19,1,0,0
2018-05-04 10:29:48, 2,3,3,2,3,3,555,157,19,1,0,0
2018-05-04 10:29:49, 2,3,3,2,3,3,519,150,19,1,0,0
2018-05-04 10:29:50, 2,3,3,2,3,3,519,150,19,1,0,0
2018-05-04 10:29:51, 2,3,3,2,3,3,519,150,19,1,0,0
2018-05-04 10:29:52, 2,3,3,2,3,3,477,136,18,1,0,0
2018-05-04 10:29:53, 2,3,3,2,3,3,477,136,18,1,0,0
2018-05-04 10:29:53, 2,3,3,2,3,3,477,136,18,1,0,0
2018-05-04 10:29:54, 2,3,3,2,3,3,483,132,18,1,0,0
2018-05-04 10:29:55, 2,3,3,2,3,3,483,132,18,1,0,0
2018-05-04 10:29:56, 2,3,3,2,3,3,483,132,18,1,0,0
2018-05-04 10:29:57, 1,3,3,1,3,3,474,127,18,1,0,0
2018-05-04 10:29:58, 1,3,3,1,3,3,474,127,18,1,0,0
2018-05-04 10:29:59, 1,3,3,1,3,3,474,127,18,1,0,0
2018-05-04 10:30:00, 1,2,2,1,2,2,474,123,15,1,0,0
2018-05-04 10:30:00, 1,2,2,1,2,2,474,123,15,1,0,0
2018-05-04 10:30:01, 1,2,2,1,2,2,474,123,15,1,0,0
2018-05-04 10:30:02, 1,2,2,1,2,2,477,121,18,1,0,0
2018-05-04 10:30:03, 1,2,2,1,2,2,477,121,18,1,0,0
2018-05-04 10:30:04, 1,2,2,1,2,2,477,121,18,1,0,0
2018-05-04 10:30:05, 1,2,2,1,2,2,453,116,18,1,0,0
2018-05-04 10:30:06, 1,2,2,1,2,2,453,116,18,1,0,0
2018-05-04 10:30:06, 1,2,2,1,2,2,453,116,18,1,0,0
2018-05-04 10:30:07, 1,2,2,1,2,2,453,118,17,0,0,0
2018-05-04 10:30:08, 1,2,2,1,2,2,453,118,17,0,0,0
2018-05-04 10:30:09, 1,2,2,1,2,2,453,118,17,0,0,0
2018-05-04 10:30:10, 1,2,2,1,2,2,468,122,16,0,0,0
2018-05-04 10:30:11, 1,2,2,1,2,2,468,122,16,0,0,0
2018-05-04 10:30:12, 1,2,2,1,2,2,468,122,16,0,0,0
2018-05-04 10:30:13, 2,2,2,2,2,2,459,119,12,0,0,0
2018-05-04 10:30:13, 2,2,2,2,2,2,459,119,12,0,0,0
2018-05-04 10:30:14, 2,2,2,2,2,2,459,119,12,0,0,0
2018-05-04 10:30:15, 1,2,2,1,2,2,438,111,11,0,0,0
2018-05-04 10:30:16, 1,2,2,1,2,2,438,111,11,0,0,0
2018-05-04 10:30:17, 1,2,2,1,2,2,438,111,11,0,0,0
2018-05-04 10:30:18, 1,2,2,1,2,2,459,115,11,0,0,0
2018-05-04 10:30:19, 1,2,2,1,2,2,459,115,11,0,0,0
2018-05-04 10:30:19, 1,2,2,1,2,2,459,115,11,0,0,0
2018-05-04 10:30:20, 2,2,2,2,2,2,495,128,15,0,0,0
2018-05-04 10:30:21, 2,2,2,2,2,2,495,128,15,0,0,0
2018-05-04 10:30:22, 2,2,2,2,2,2,495,128,15,0,0,0
2018-05-04 10:30:23, 1,2,2,1,2,2,504,135,15,0,0,0
2018-05-04 10:30:24, 1,2,2,1,2,2,504,135,15,0,0,0
2018-05-04 10:30:25, 1,2,2,1,2,2,504,135,15,0,0,0
2018-05-04 10:30:25, 1,2,3,1,2,3,543,149,21,1,1,1
2018-05-04 10:30:26, 2,3,4,2,3,4,543,149,21,1,1,1
2018-05-04 10:30:27, 2,3,4,2,3,4,543,149,21,1,1,1
2018-05-04 10:30:28, 2,3,4,2,3,4,519,146,18,1,1,1
2018-05-04 10:30:29, 2,3,4,2,3,4,519,146,18,1,1,1
2018-05-04 10:30:30, 2,3,4,2,3,4,519,146,18,1,1,1
2018-05-04 10:30:31, 2,3,4,2,3,4,549,156,18,1,1,1
2018-05-04 10:30:31, 2,3,4,2,3,4,549,156,18,1,1,1
2018-05-04 10:30:32, 1,2,3,1,2,3,549,156,18,1,1,1
2018-05-04 10:30:33, 1,2,2,1,2,2,516,147,14,1,1,1
2018-05-04 10:30:34, 1,2,2,1,2,2,516,147,14,1,1,1
2018-05-04 10:30:35, 1,2,2,1,2,2,516,147,14,1,1,1
2018-05-04 10:30:36, 1,2,2,1,2,2,522,147,15,1,1,1
2018-05-04 10:30:37, 1,2,2,1,2,2,522,147,15,1,1,1
2018-05-04 10:30:38, 1,2,2,1,2,2,522,147,15,1,1,1
2018-05-04 10:30:38, 2,3,4,2,3,4,558,159,19,2,1,1
2018-05-04 10:30:39, 2,3,4,2,3,4,558,159,19,2,1,1
2018-05-04 10:30:40, 2,3,4,2,3,4,558,159,19,2,1,1
2018-05-04 10:30:41, 1,2,3,1,2,3,573,166,20,2,1,1
2018-05-04 10:30:42, 1,2,3,1,2,3,573,166,20,2,1,1
2018-05-04 10:30:43, 1,2,3,1,2,3,573,166,20,2,1,1
2018-05-04 10:30:44, 1,3,4,1,3,4,585,171,23,3,1,1
2018-05-04 10:30:44, 2,4,5,2,4,5,585,171,23,3,1,1
2018-05-04 10:30:45, 2,4,5,2,4,5,585,171,23,3,1,1
2018-05-04 10:30:46, 2,4,4,2,4,4,570,164,19,3,1,1
2018-05-04 10:30:47, 1,3,3,1,3,3,570,164,19,3,1,1
2018-05-04 10:30:48, 1,3,3,1,3,3,570,164,19,3,1,1
2018-05-04 10:30:49, 1,2,3,1,2,3,555,160,20,3,1,1
2018-05-04 10:30:50, 1,2,3,1,2,3,555,160,20,3,1,1
2018-05-04 10:30:50, 1,2,3,1,2,3,555,160,20,3,1,1
2018-05-04 10:30:51, 1,2,2,1,2,2,534,153,20,2,0,0
2018-05-04 10:30:52, 1,2,2,1,2,2,534,153,20,2,0,0
2018-05-04 10:30:53, 2,3,3,2,3,3,534,153,20,2,0,0
2018-05-04 10:30:54, 3,4,4,3,4,4,558,161,21,2,0,0
2018-05-04 10:30:55, 3,4,4,3,4,4,558,161,21,2,0,0
2018-05-04 10:30:56, 3,4,4,3,4,4,558,161,21,2,0,0
2018-05-04 10:30:57, 3,4,4,3,4,4,564,160,21,2,0,0
2018-05-04 10:30:57, 3,4,4,3,4,4,564,160,21,2,0,0
2018-05-04 10:30:58, 3,4,4,3,4,4,564,160,21,2,0,0
2018-05-04 10:30:59, 3,4,4,3,4,4,570,160,23,2,0,0
2018-05-04 10:31:00, 3,4,4,3,4,4,570,160,23,2,0,0
2018-05-04 10:31:01, 3,4,4,3,4,4,570,160,23,2,0,0
2018-05-04 10:31:02, 2,4,4,2,4,4,543,153,23,2,0,0
2018-05-04 10:31:03, 2,4,4,2,4,4,543,153,23,2,0,0
2018-05-04 10:31:03, 2,4,4,2,4,4,543,153,23,2,0,0
2018-05-04 10:31:04, 2,3,3,2,3,3,558,155,18,1,0,0
2018-05-04 10:31:05, 2,3,3,2,3,3,558,155,18,1,0,0
2018-05-04 10:31:06, 2,3,3,2,3,3,558,155,18,1,0,0
2018-05-04 10:31:07, 2,3,3,2,3,3,564,158,18,1,0,0
2018-05-04 10:31:08, 2,3,3,2,3,3,564,158,18,1,0,0
2018-05-04 10:31:09, 2,3,3,2,3,3,564,158,18,1,0,0
2018-05-04 10:31:10, 2,3,3,2,3,3,564,156,15,0,0,0
2018-05-04 10:31:10, 2,3,3,2,3,3,564,156,15,0,0,0
2018-05-04 10:31:11, 2,3,3,2,3,3,564,156,15,0,0,0
2018-05-04 10:31:12, 3,3,3,3,3,3,573,159,17,0,0,0
2018-05-04 10:31:13, 3,3,3,3,3,3,573,159,17,0,0,0
2018-05-04 10:31:14, 3,3,3,3,3,3,573,159,17,0,0,0
2018-05-04 10:31:15, 2,3,3,2,3,3,546,150,16,0,0,0
2018-05-04 10:31:16, 2,3,3,2,3,3,546,150,16,0,0,0
2018-05-04 10:31:16, 2,3,3,2,3,3,546,150,16,0,0,0
2018-05-04 10:31:17, 2,2,2,2,2,2,519,141,10,0,0,0
2018-05-04 10:31:18, 2,2,2,2,2,2,519,141,10,0,0,0
2018-05-04 10:31:19, 2,2,2,2,2,2,519,141,10,0,0,0
2018-05-04 10:31:20, 2,2,2,2,2,2,489,129,10,0,0,0
2018-05-04 10:31:21, 2,2,2,2,2,2,489,129,10,0,0,0
2018-05-04 10:31:22, 2,2,2,2,2,2,489,129,10,0,0,0
2018-05-04 10:31:22, 1,2,2,1,2,2,456,123,9,0,0,0
2018-05-04 10:31:23, 1,2,2,1,2,2,456,123,9,0,0,0
2018-05-04 10:31:24, 1,2,2,1,2,2,456,123,9,0,0,0
2018-05-04 10:31:25, 2,2,2,2,2,2,489,130,14,0,0,0
2018-05-04 10:31:26, 2,2,2,2,2,2,489,130,14,0,0,0
2018-05-04 10:31:27, 2,2,2,2,2,2,489,130,14,0,0,0
2018-05-04 10:31:28, 2,2,2,2,2,2,510,139,13,0,0,0
2018-05-04 10:31:29, 2,2,2,2,2,2,510,139,13,0,0,0
2018-05-04 10:31:29, 2,2,2,2,2,2,510,139,13,0,0,0
2018-05-04 10:31:30, 1,2,2,1,2,2,468,128,14,0,0,0
2018-05-04 10:31:31, 1,2,2,1,2,2,468,128,14,0,0,0
2018-05-04 10:31:32, 1,2,2,1,2,2,468,128,14,0,0,0
2018-05-04 10:31:33, 2,3,3,2,3,3,504,140,16,0,0,0
2018-05-04 10:31:34, 2,3,3,2,3,3,504,140,16,0,0,0
2018-05-04 10:31:35, 2,3,3,2,3,3,504,140,16,0,0,0
2018-05-04 10:31:35, 2,3,3,2,3,3,525,142,16,0,0,0
2018-05-04 10:31:36, 2,3,3,2,3,3,525,142,16,0,0,0
2018-05-04 10:31:37, 2,3,3,2,3,3,525,142,16,0,0,0
2018-05-04 10:31:38, 2,3,3,2,3,3,531,147,13,0,0,0
2018-05-04 10:31:39, 2,3,3,2,3,3,531,147,13,0,0,0
2018-05-04 10:31:40, 2,3,3,2,3,3,531,147,13,0,0,0
2018-05-04 10:31:41, 2,3,3,2,3,3,573,160,14,0,0,0
2018-05-04 10:31:41, 2,3,3,2,3,3,573,160,14,0,0,0
2018-05-04 10:31:42, 2,3,3,2,3,3,573,160,14,0,0,0
2018-05-04 10:31:43, 2,3,3,2,3,3,582,166,17,1,0,0
2018-05-04 10:31:44, 2,3,3,2,3,3,582,166,17,1,0,0
2018-05-04 10:31:45, 2,3,3,2,3,3,582,166,17,1,0,0
2018-05-04 10:31:46, 2,3,3,2,3,3,591,170,17,1,0,0
2018-05-04 10:31:47, 2,3,3,2,3,3,591,170,17,1,0,0
2018-05-04 10:31:47, 2,3,3,2,3,3,591,170,17,1,0,0
2018-05-04 10:31:48, 2,3,3,2,3,3,603,170,17,1,0,0
2018-05-04 10:31:49, 2,3,3,2,3,3,603,170,17,1,0,0
2018-05-04 10:31:50, 2,3,3,2,3,3,603,170,17,1,0,0
2018-05-04 10:31:51, 2,3,3,2,3,3,576,165,10,1,0,0
2018-05-04 10:31:52, 2,3,3,2,3,3,576,165,10,1,0,0
2018-05-04 10:31:53, 2,3,3,2,3,3,576,165,10,1,0,0
2018-05-04 10:31:54, 2,3,3,2,3,3,561,159,11,2,0,0
2018-05-04 10:31:54, 2,3,3,2,3,3,561,159,11,2,0,0
2018-05-04 10:31:55, 2,3,3,2,3,3,561,159,11,2,0,0
2018-05-04 10:31:56, 2,3,3,2,3,3,552,156,11,2,0,0
2018-05-04 10:31:57, 2,3,3,2,3,3,552,156,11,2,0,0
2018-05-04 10:31:58, 2,3,3,2,3,3,552,156,11,2,0,0
2018-05-04 10:31:59, 2,2,2,2,2,2,510,139,8,2,0,0
2018-05-04 10:32:00, 2,2,2,2,2,2,510,139,8,2,0,0
2018-05-04 10:32:00, 2,2,2,2,2,2,510,139,8,2,0,0
2018-05-04 10:32:01, 2,2,2,2,2,2,474,134,8,2,0,0
2018-05-04 10:32:02, 2,2,2,2,2,2,474,134,8,2,0,0
2018-05-04 10:32:03, 2,2,2,2,2,2,474,134,8,2,0,0
2018-05-04 10:32:04, 2,2,2,2,2,2,468,127,8,2,0,0
2018-05-04 10:32:05, 2,2,2,2,2,2,468,127,8,2,0,0
2018-05-04 10:32:06, 2,2,2,2,2,2,468,127,8,2,0,0
2018-05-04 10:32:07, 1,2,2,1,2,2,447,123,8,2,0,0
2018-05-04 10:32:07, 1,2,2,1,2,2,447,123,8,2,0,0
2018-05-04 10:32:08, 1,2,2,1,2,2,447,123,8,2,0,0
2018-05-04 10:32:09, 1,2,2,1,2,2,447,117,6,1,0,0
2018-05-04 10:32:10, 1,2,2,1,2,2,447,117,6,1,0,0
2018-05-04 10:32:11, 1,2,2,1,2,2,447,117,6,1,0,0
2018-05-04 10:32:12, 1,2,2,1,2,2,432,110,5,1,0,0
2018-05-04 10:32:13, 1,2,2,1,2,2,432,110,5,1,0,0
2018-05-04 10:32:13, 1,2,2,1,2,2,432,110,5,1,0,0
2018-05-04 10:32:14, 2,2,2,2,2,2,474,124,8,2,1,0
2018-05-04 10:32:15, 2,2,2,2,2,2,474,124,8,2,1,0
2018-05-04 10:32:16, 2,2,2,2,2,2,474,124,8,2,1,0
2018-05-04 10:32:17, 2,2,2,2,2,2,474,124,8,2,1,0
2018-05-04 10:32:18, 2,2,2,2,2,2,474,124,8,2,1,0
2018-05-04 10:32:19, 2,2,2,2,2,2,474,124,8,2,1,0
2018-05-04 10:32:20, 1,2,2,1,2,2,447,117,10,1,1,0
2018-05-04 10:32:20, 1,2,2,1,2,2,447,117,10,1,1,0
2018-05-04 10:32:21, 1,2,2,1,2,2,447,117,10,1,1,0
2018-05-04 10:32:22, 2,2,3,2,2,3,471,127,14,1,1,0
2018-05-04 10:32:23, 2,2,3,2,2,3,471,127,14,1,1,0
2018-05-04 10:32:24, 2,2,3,2,2,3,471,127,14,1,1,0
2018-05-04 10:32:25, 2,2,3,2,2,3,477,130,19,1,1,0
2018-05-04 10:32:26, 2,2,3,2,2,3,477,130,19,1,1,0
2018-05-04 10:32:26, 2,2,3,2,2,3,477,130,19,1,1,0
2018-05-04 10:32:27, 2,2,3,2,2,3,471,125,19,1,1,0
2018-05-04 10:32:28, 2,2,3,2,2,3,471,125,19,1,1,0
2018-05-04 10:32:29, 2,2,3,2,2,3,471,125,19,1,1,0
2018-05-04 10:32:30, 2,2,3,2,2,3,441,122,20,1,1,0
2018-05-04 10:32:31, 2,2,3,2,2,3,441,122,20,1,1,0
2018-05-04 10:32:32, 2,2,3,2,2,3,441,122,20,1,1,0
2018-05-04 10:32:32, 2,2,3,2,2,3,453,126,20,1,1,0
2018-05-04 10:32:33, 2,2,3,2,2,3,453,126,20,1,1,0
2018-05-04 10:32:34, 2,2,3,2,2,3,453,126,20,1,1,0
2018-05-04 10:32:35, 2,3,3,2,3,3,501,142,19,1,1,0
2018-05-04 10:32:36, 2,3,3,2,3,3,501,142,19,1,1,0
2018-05-04 10:32:37, 2,3,3,2,3,3,501,142,19,1,1,0
2018-05-04 10:32:38, 2,3,3,2,3,3,516,149,20,1,1,0
2018-05-04 10:32:38, 2,3,3,2,3,3,516,149,20,1,1,0
2018-05-04 10:32:39, 2,3,3,2,3,3,516,149,20,1,1,0
2018-05-04 10:32:40, 2,3,3,2,3,3,489,142,20,0,0,0
2018-05-04 10:32:41, 2,3,3,2,3,3,489,142,20,0,0,0
2018-05-04 10:32:42, 2,3,3,2,3,3,489,142,20,0,0,0
2018-05-04 10:32:43, 2,3,3,2,3,3,510,142,20,1,0,0
2018-05-04 10:32:44, 2,3,3,2,3,3,510,142,20,1,0,0
2018-05-04 10:32:45, 2,3,3,2,3,3,510,142,20,1,0,0
2018-05-04 10:32:45, 2,3,3,2,3,3,558,155,20,1,0,0
2018-05-04 10:32:46, 2,3,3,2,3,3,558,155,20,1,0,0
2018-05-04 10:32:47, 2,3,3,2,3,3,558,155,20,1,0,0
2018-05-04 10:32:48, 2,3,3,2,3,3,564,152,18,1,0,0
2018-05-04 10:32:49, 2,3,3,2,3,3,564,152,18,1,0,0
2018-05-04 10:32:50, 2,3,3,2,3,3,564,152,18,1,0,0
2018-05-04 10:32:51, 2,3,3,2,3,3,612,158,16,1,0,0
2018-05-04 10:32:51, 2,3,3,2,3,3,612,158,16,1,0,0
2018-05-04 10:32:52, 2,3,3,2,3,3,612,158,16,1,0,0
2018-05-04 10:32:53, 2,3,3,2,3,3,606,161,17,1,0,0
2018-05-04 10:32:54, 2,3,3,2,3,3,606,161,17,1,0,0
2018-05-04 10:32:55, 2,3,3,2,3,3,606,161,17,1,0,0
2018-05-04 10:32:56, 2,4,4,2,4,4,687,182,21,1,0,0
2018-05-04 10:32:57, 2,4,4,2,4,4,687,182,21,1,0,0
2018-05-04 10:32:57, 2,4,4,2,4,4,687,182,21,1,0,0
2018-05-04 10:32:58, 2,4,4,2,4,4,675,176,23,1,0,0
2018-05-04 10:32:59, 2,4,4,2,4,4,675,176,23,1,0,0
2018-05-04 10:33:00, 2,4,4,2,4,4,675,176,23,1,0,0
2018-05-04 10:33:01, 2,4,4,2,4,4,639,171,23,1,0,0
2018-05-04 10:33:02, 2,4,4,2,4,4,639,171,23,1,0,0
2018-05-04 10:33:03, 2,4,4,2,4,4,639,171,23,1,0,0
2018-05-04 10:33:04, 2,4,4,2,4,4,645,172,23,1,0,0
2018-05-04 10:33:04, 2,4,4,2,4,4,645,172,23,1,0,0
2018-05-04 10:33:05, 2,4,4,2,4,4,645,172,23,1,0,0
2018-05-04 10:33:06, 2,3,3,2,3,3,624,164,20,1,0,0
2018-05-04 10:33:07, 2,3,3,2,3,3,624,164,20,1,0,0
2018-05-04 10:33:08, 2,3,3,2,3,3,624,164,20,1,0,0
2018-05-04 10:33:09, 2,3,3,2,3,3,624,168,19,0,0,0
2018-05-04 10:33:10, 2,3,3,2,3,3,624,168,19,0,0,0
2018-05-04 10:33:10, 2,3,3,2,3,3,624,168,19,0,0,0
2018-05-04 10:33:11, 2,3,3,2,3,3,597,162,19,0,0,0
2018-05-04 10:33:12, 2,3,3,2,3,3,597,162,19,0,0,0
2018-05-04 10:33:13, 2,3,3,2,3,3,597,162,19,0,0,0
2018-05-04 10:33:14, 2,3,3,2,3,3,582,158,16,0,0,0
2018-05-04 10:33:15, 2,3,3,2,3,3,582,158,16,0,0,0
2018-05-04 10:33:16, 2,3,3,2,3,3,582,158,16,0,0,0
2018-05-04 10:33:17, 2,3,3,2,3,3,534,152,14,0,0,0
2018-05-04 10:33:17, 2,3,3,2,3,3,534,152,14,0,0,0
2018-05-04 10:33:18, 2,3,3,2,3,3,534,152,14,0,0,0
2018-05-04 10:33:19, 2,3,3,2,3,3,549,156,13,0,0,0
2018-05-04 10:33:20, 2,3,3,2,3,3,549,156,13,0,0,0
2018-05-04 10:33:21, 2,3,3,2,3,3,549,156,13,0,0,0
2018-05-04 10:33:22, 2,3,3,2,3,3,498,144,8,0,0,0
2018-05-04 10:33:23, 1,2,2,1,2,2,498,144,8,0,0,0
2018-05-04 10:33:23, 1,2,2,1,2,2,498,144,8,0,0,0
2018-05-04 10:33:24, 1,1,1,1,1,1,504,144,6,0,0,0
2018-05-04 10:33:25, 2,2,2,2,2,2,504,144,6,0,0,0
2018-05-04 10:33:26, 2,2,2,2,2,2,504,144,6,0,0,0
2018-05-04 10:33:27, 2,2,2,2,2,2,492,139,9,0,0,0
2018-05-04 10:33:28, 2,2,2,2,2,2,492,139,9,0,0,0
2018-05-04 10:33:29, 2,2,2,2,2,2,492,139,9,0,0,0
2018-05-04 10:33:30, 2,2,2,2,2,2,477,134,9,0,0,0
2018-05-04 10:33:30, 2,2,2,2,2,2,477,134,9,0,0,0
2018-05-04 10:33:31, 2,2,2,2,2,2,477,134,9,0,0,0
2018-05-04 10:33:31, 2,2,2,2,2,2,483,134,9,0,0,0
2018-05-04 10:33:32, 2,2,2,2,2,2,483,134,9,0,0,0
2018-05-04 10:33:33, 2,2,2,2,2,2,483,134,9,0,0,0
2018-05-04 10:33:34, 2,2,2,2,2,2,477,128,12,0,0,0
2018-05-04 10:33:35, 2,2,2,2,2,2,477,128,12,0,0,0
2018-05-04 10:33:36, 2,2,2,2,2,2,477,128,12,0,0,0
2018-05-04 10:33:37, 2,2,2,2,2,2,468,123,10,1,0,0
2018-05-04 10:33:37, 2,2,2,2,2,2,468,123,10,1,0,0
2018-05-04 10:33:38, 2,2,2,2,2,2,468,123,10,1,0,0
2018-05-04 10:33:39, 2,3,3,2,3,3,504,137,13,1,0,0
2018-05-04 10:33:40, 2,3,3,2,3,3,504,137,13,1,0,0
2018-05-04 10:33:41, 2,3,3,2,3,3,504,137,13,1,0,0
2018-05-04 10:33:42, 2,3,3,2,3,3,519,136,15,2,0,0
2018-05-04 10:33:43, 2,3,3,2,3,3,519,136,15,2,0,0
2018-05-04 10:33:43, 2,3,3,2,3,3,519,136,15,2,0,0
2018-05-04 10:33:44, 2,3,3,2,3,3,525,137,15,2,0,0
2018-05-04 10:33:45, 2,3,3,2,3,3,525,137,15,2,0,0
2018-05-04 10:33:46, 2,3,3,2,3,3,525,137,15,2,0,0
2018-05-04 10:33:47, 2,3,3,2,3,3,531,142,16,2,0,0
2018-05-04 10:33:48, 2,3,3,2,3,3,531,142,16,2,0,0
2018-05-04 10:33:49, 2,3,3,2,3,3,531,142,16,2,0,0
2018-05-04 10:33:50, 2,3,3,2,3,3,519,142,18,2,0,0
2018-05-04 10:33:50, 2,3,3,2,3,3,519,142,18,2,0,0
2018-05-04 10:33:51, 2,3,3,2,3,3,519,142,18,2,0,0
2018-05-04 10:33:52, 2,3,3,2,3,3,510,138,15,2,0,0
2018-05-04 10:33:53, 2,3,3,2,3,3,510,138,15,2,0,0
2018-05-04 10:33:54, 2,3,3,2,3,3,510,138,15,2,0,0
2018-05-04 10:33:55, 2,3,3,2,3,3,516,140,15,2,0,0
2018-05-04 10:33:56, 2,3,3,2,3,3,516,140,15,2,0,0
2018-05-04 10:33:56, 2,3,3,2,3,3,516,140,15,2,0,0
2018-05-04 10:33:57, 2,3,3,2,3,3,531,145,15,2,0,0
2018-05-04 10:33:58, 2,3,3,2,3,3,531,145,15,2,0,0
2018-05-04 10:33:59, 2,3,3,2,3,3,531,145,15,2,0,0
2018-05-04 10:34:00, 1,2,2,1,2,2,522,151,13,2,0,0
2018-05-04 10:34:01, 1,2,2,1,2,2,522,151,13,2,0,0
2018-05-04 10:34:02, 1,2,2,1,2,2,522,151,13,2,0,0
2018-05-04 10:34:03, 1,2,2,1,2,2,549,158,15,1,0,0
2018-05-04 10:34:03, 2,3,3,2,3,3,549,158,15,1,0,0
