INDEX,RCR,UTC DATE,UTC TIME,LOCAL DATE,LOCAL TIME,MS,VALID,LATITUDE,N/S,LONGITUDE,E/W,HEIGHT,SPEED,
235,T,2018/5/4,22:28:31,2018/5/4,15:28:31,  0,DGPS,45.514459,N,-122.686741,W,98,0.051,
236,T,2018/5/4,22:28:32,2018/5/4,15:28:32,  0,DGPS,45.514460,N,-122.686741,W,98,0.042,
237,T,2018/5/4,22:28:33,2018/5/4,15:28:33,  0,DGPS,45.514459,N,-122.686740,W,98,0.030,
238,T,2018/5/4,22:28:34,2018/5/4,15:28:34,  0,DGPS,45.514459,N,-122.686740,W,98,0.053,
239,T,2018/5/4,22:28:35,2018/5/4,15:28:35,  0,DGPS,45.514459,N,-122.686740,W,98,0.048,
240,T,2018/5/4,22:28:36,2018/5/4,15:28:36,  0,DGPS,45.514459,N,-122.686740,W,98,0.044,
241,T,2018/5/4,22:28:37,2018/5/4,15:28:37,  0,DGPS,45.514459,N,-122.686739,W,98,0.035,
242,T,2018/5/4,22:28:38,2018/5/4,15:28:38,  0,DGPS,45.514460,N,-122.686739,W,98,0.042,
243,T,2018/5/4,22:28:39,2018/5/4,15:28:39,  0,DGPS,45.514460,N,-122.686739,W,98,0.051,
244,T,2018/5/4,22:28:40,2018/5/4,15:28:40,  0,DGPS,45.514460,N,-122.686739,W,98,0.004,
245,T,2018/5/4,22:28:41,2018/5/4,15:28:41,  0,DGPS,45.514460,N,-122.686739,W,98,0.015,
246,T,2018/5/4,22:28:42,2018/5/4,15:28:42,  0,DGPS,45.514460,N,-122.686738,W,98,0.011,
247,T,2018/5/4,22:28:43,2018/5/4,15:28:43,  0,DGPS,45.514460,N,-122.686738,W,98,0.023,
248,T,2018/5/4,22:28:44,2018/5/4,15:28:44,  0,DGPS,45.514460,N,-122.686738,W,98,0.027,
249,T,2018/5/4,22:28:45,2018/5/4,15:28:45,  0,DGPS,45.514460,N,-122.686738,W,98,0.021,
250,T,2018/5/4,22:28:46,2018/5/4,15:28:46,  0,DGPS,45.514460,N,-122.686738,W,98,0.051,
251,T,2018/5/4,22:28:47,2018/5/4,15:28:47,  0,DGPS,45.514460,N,-122.686738,W,98,0.096,
252,T,2018/5/4,22:28:48,2018/5/4,15:28:48,  0,DGPS,45.514460,N,-122.686738,W,98,0.090,
253,T,2018/5/4,22:28:49,2018/5/4,15:28:49,  0,DGPS,45.514460,N,-122.686738,W,98,0.064,
254,T,2018/5/4,22:28:50,2018/5/4,15:28:50,  0,DGPS,45.514460,N,-122.686738,W,98,0.047,
255,T,2018/5/4,22:28:51,2018/5/4,15:28:51,  0,DGPS,45.514461,N,-122.686738,W,98,0.079,
256,T,2018/5/4,22:28:52,2018/5/4,15:28:52,  0,DGPS,45.514461,N,-122.686737,W,98,0.025,
257,T,2018/5/4,22:28:53,2018/5/4,15:28:53,  0,DGPS,45.514461,N,-122.686737,W,98,0.022,
258,T,2018/5/4,22:28:54,2018/5/4,15:28:54,  0,DGPS,45.514460,N,-122.686737,W,98,0.026,
259,T,2018/5/4,22:28:55,2018/5/4,15:28:55,  0,DGPS,45.514461,N,-122.686737,W,98,0.019,
260,T,2018/5/4,22:28:56,2018/5/4,15:28:56,  0,DGPS,45.514461,N,-122.686737,W,98,0.031,
261,T,2018/5/4,22:28:57,2018/5/4,15:28:57,  0,DGPS,45.514461,N,-122.686737,W,98,0.020,
262,T,2018/5/4,22:28:58,2018/5/4,15:28:58,  0,DGPS,45.514461,N,-122.686737,W,98,0.009,
263,T,2018/5/4,22:28:59,2018/5/4,15:28:59,  0,DGPS,45.514461,N,-122.686737,W,98,0.015,
264,T,2018/5/4,22:29:0,2018/5/4,15:29:0,  0,DGPS,45.514461,N,-122.686737,W,98,0.015,
265,T,2018/5/4,22:29:1,2018/5/4,15:29:1,  0,DGPS,45.514461,N,-122.686737,W,98,0.009,
266,T,2018/5/4,22:29:2,2018/5/4,15:29:2,  0,DGPS,45.514461,N,-122.686737,W,98,0.016,
267,T,2018/5/4,22:29:3,2018/5/4,15:29:3,  0,DGPS,45.514461,N,-122.686737,W,98,0.048,
268,T,2018/5/4,22:29:4,2018/5/4,15:29:4,  0,DGPS,45.514461,N,-122.686737,W,98,0.032,
269,T,2018/5/4,22:29:5,2018/5/4,15:29:5,  0,DGPS,45.514461,N,-122.686737,W,98,0.041,
270,T,2018/5/4,22:29:6,2018/5/4,15:29:6,  0,DGPS,45.514461,N,-122.686737,W,98,0.035,
271,T,2018/5/4,22:29:7,2018/5/4,15:29:7,  0,DGPS,45.514461,N,-122.686737,W,98,0.032,
272,T,2018/5/4,22:29:8,2018/5/4,15:29:8,  0,DGPS,45.514461,N,-122.686737,W,98,0.039,
273,T,2018/5/4,22:29:9,2018/5/4,15:29:9,  0,DGPS,45.514461,N,-122.686737,W,98,0.026,
274,T,2018/5/4,22:29:10,2018/5/4,15:29:10,  0,DGPS,45.514462,N,-122.686737,W,98,0.047,
275,T,2018/5/4,22:29:11,2018/5/4,15:29:11,  0,DGPS,45.514462,N,-122.686738,W,98,0.050,
276,T,2018/5/4,22:29:12,2018/5/4,15:29:12,  0,DGPS,45.514462,N,-122.686738,W,98,0.040,
277,T,2018/5/4,22:29:13,2018/5/4,15:29:13,  0,DGPS,45.514462,N,-122.686738,W,98,0.049,
278,T,2018/5/4,22:29:14,2018/5/4,15:29:14,  0,DGPS,45.514462,N,-122.686738,W,98,0.037,
279,T,2018/5/4,22:29:15,2018/5/4,15:29:15,  0,DGPS,45.514462,N,-122.686738,W,98,0.026,
280,T,2018/5/4,22:29:16,2018/5/4,15:29:16,  0,DGPS,45.514462,N,-122.686738,W,98,0.054,
281,T,2018/5/4,22:29:17,2018/5/4,15:29:17,  0,DGPS,45.514462,N,-122.686738,W,98,0.046,
282,T,2018/5/4,22:29:18,2018/5/4,15:29:18,  0,DGPS,45.514462,N,-122.686738,W,98,0.054,
283,T,2018/5/4,22:29:19,2018/5/4,15:29:19,  0,DGPS,45.514462,N,-122.686738,W,98,0.071,
284,T,2018/5/4,22:29:20,2018/5/4,15:29:20,  0,DGPS,45.514462,N,-122.686738,W,98,0.065,
285,T,2018/5/4,22:29:21,2018/5/4,15:29:21,  0,DGPS,45.514462,N,-122.686738,W,98,0.049,
286,T,2018/5/4,22:29:22,2018/5/4,15:29:22,  0,DGPS,45.514463,N,-122.686738,W,98,0.061,
287,T,2018/5/4,22:29:23,2018/5/4,15:29:23,  0,DGPS,45.514463,N,-122.686738,W,98,0.050,
288,T,2018/5/4,22:29:24,2018/5/4,15:29:24,  0,DGPS,45.514463,N,-122.686738,W,98,0.046,
289,T,2018/5/4,22:29:25,2018/5/4,15:29:25,  0,DGPS,45.514463,N,-122.686738,W,98,0.067,
290,T,2018/5/4,22:29:26,2018/5/4,15:29:26,  0,DGPS,45.514463,N,-122.686738,W,98,0.054,
291,T,2018/5/4,22:29:27,2018/5/4,15:29:27,  0,DGPS,45.514463,N,-122.686738,W,98,0.025,
292,T,2018/5/4,22:29:28,2018/5/4,15:29:28,  0,DGPS,45.514463,N,-122.686738,W,98,0.035,
293,T,2018/5/4,22:29:29,2018/5/4,15:29:29,  0,DGPS,45.514463,N,-122.686738,W,98,0.051,
294,T,2018/5/4,22:29:30,2018/5/4,15:29:30,  0,DGPS,45.514463,N,-122.686738,W,98,0.045,
295,T,2018/5/4,22:29:31,2018/5/4,15:29:31,  0,DGPS,45.514463,N,-122.686738,W,98,0.047,
296,T,2018/5/4,22:29:32,2018/5/4,15:29:32,  0,DGPS,45.514464,N,-122.686738,W,98,0.057,
297,T,2018/5/4,22:29:33,2018/5/4,15:29:33,  0,DGPS,45.514464,N,-122.686738,W,98,0.069,
298,T,2018/5/4,22:29:34,2018/5/4,15:29:34,  0,DGPS,45.514464,N,-122.686739,W,98,0.032,
299,T,2018/5/4,22:29:35,2018/5/4,15:29:35,  0,DGPS,45.514464,N,-122.686739,W,98,0.037,
300,T,2018/5/4,22:29:36,2018/5/4,15:29:36,  0,DGPS,45.514464,N,-122.686739,W,98,0.022,
301,T,2018/5/4,22:29:37,2018/5/4,15:29:37,  0,DGPS,45.514464,N,-122.686739,W,98,0.026,
302,T,2018/5/4,22:29:38,2018/5/4,15:29:38,  0,DGPS,45.514464,N,-122.686739,W,98,0.024,
303,T,2018/5/4,22:29:39,2018/5/4,15:29:39,  0,DGPS,45.514464,N,-122.686739,W,98,0.057,
304,T,2018/5/4,22:29:40,2018/5/4,15:29:40,  0,DGPS,45.514464,N,-122.686739,W,98,0.033,
305,T,2018/5/4,22:29:41,2018/5/4,15:29:41,  0,DGPS,45.514464,N,-122.686739,W,98,0.032,
306,T,2018/5/4,22:29:42,2018/5/4,15:29:42,  0,DGPS,45.514464,N,-122.686739,W,98,0.031,
307,T,2018/5/4,22:29:43,2018/5/4,15:29:43,  0,DGPS,45.514464,N,-122.686739,W,98,0.039,
308,T,2018/5/4,22:29:44,2018/5/4,15:29:44,  0,DGPS,45.514464,N,-122.686739,W,98,0.020,
309,T,2018/5/4,22:29:45,2018/5/4,15:29:45,  0,DGPS,45.514464,N,-122.686739,W,98,0.033,
310,T,2018/5/4,22:29:46,2018/5/4,15:29:46,  0,DGPS,45.514464,N,-122.686739,W,98,0.026,
311,T,2018/5/4,22:29:47,2018/5/4,15:29:47,  0,DGPS,45.514464,N,-122.686739,W,98,0.030,
312,T,2018/5/4,22:29:48,2018/5/4,15:29:48,  0,DGPS,45.514464,N,-122.686739,W,98,0.038,
313,T,2018/5/4,22:29:49,2018/5/4,15:29:49,  0,DGPS,45.514464,N,-122.686739,W,98,0.043,
314,T,2018/5/4,22:29:50,2018/5/4,15:29:50,  0,DGPS,45.514465,N,-122.686739,W,98,0.034,
315,T,2018/5/4,22:29:51,2018/5/4,15:29:51,  0,DGPS,45.514465,N,-122.686739,W,98,0.067,
316,T,2018/5/4,22:29:52,2018/5/4,15:29:52,  0,DGPS,45.514465,N,-122.686738,W,98,0.024,
317,T,2018/5/4,22:29:53,2018/5/4,15:29:53,  0,DGPS,45.514465,N,-122.686738,W,98,0.021,
318,T,2018/5/4,22:29:54,2018/5/4,15:29:54,  0,DGPS,45.514465,N,-122.686738,W,98,0.010,
319,T,2018/5/4,22:29:55,2018/5/4,15:29:55,  0,DGPS,45.514465,N,-122.686738,W,98,0.019,
320,T,2018/5/4,22:29:56,2018/5/4,15:29:56,  0,DGPS,45.514465,N,-122.686738,W,98,0.018,
321,T,2018/5/4,22:29:57,2018/5/4,15:29:57,  0,DGPS,45.514465,N,-122.686738,W,98,0.027,
322,T,2018/5/4,22:29:58,2018/5/4,15:29:58,  0,DGPS,45.514464,N,-122.686738,W,98,0.014,
323,T,2018/5/4,22:29:59,2018/5/4,15:29:59,  0,DGPS,45.514464,N,-122.686738,W,98,0.010,
324,T,2018/5/4,22:30:0,2018/5/4,15:30:0,  0,DGPS,45.514464,N,-122.686738,W,98,0.019,
325,T,2018/5/4,22:30:1,2018/5/4,15:30:1,  0,DGPS,45.514464,N,-122.686738,W,98,0.026,
326,T,2018/5/4,22:30:2,2018/5/4,15:30:2,  0,DGPS,45.514464,N,-122.686738,W,98,0.019,
327,T,2018/5/4,22:30:3,2018/5/4,15:30:3,  0,DGPS,45.514464,N,-122.686738,W,98,0.057,
328,T,2018/5/4,22:30:4,2018/5/4,15:30:4,  0,DGPS,45.514464,N,-122.686738,W,98,0.022,
329,T,2018/5/4,22:30:5,2018/5/4,15:30:5,  0,DGPS,45.514464,N,-122.686738,W,98,0.029,
330,T,2018/5/4,22:30:6,2018/5/4,15:30:6,  0,DGPS,45.514464,N,-122.686738,W,98,0.027,
331,T,2018/5/4,22:30:7,2018/5/4,15:30:7,  0,DGPS,45.514464,N,-122.686738,W,98,0.023,
332,T,2018/5/4,22:30:8,2018/5/4,15:30:8,  0,DGPS,45.514464,N,-122.686738,W,98,0.025,
333,T,2018/5/4,22:30:9,2018/5/4,15:30:9,  0,DGPS,45.514464,N,-122.686738,W,98,0.012,
334,T,2018/5/4,22:30:10,2018/5/4,15:30:10,  0,DGPS,45.514464,N,-122.686738,W,98,0.015,
335,T,2018/5/4,22:30:11,2018/5/4,15:30:11,  0,DGPS,45.514464,N,-122.686738,W,98,0.017,
336,T,2018/5/4,22:30:12,2018/5/4,15:30:12,  0,DGPS,45.514464,N,-122.686738,W,98,0.024,
337,T,2018/5/4,22:30:13,2018/5/4,15:30:13,  0,DGPS,45.514464,N,-122.686738,W,98,0.020,
338,T,2018/5/4,22:30:14,2018/5/4,15:30:14,  0,DGPS,45.514464,N,-122.686737,W,98,0.020,
339,T,2018/5/4,22:30:15,2018/5/4,15:30:15,  0,DGPS,45.514464,N,-122.686737,W,98,0.053,
340,T,2018/5/4,22:30:16,2018/5/4,15:30:16,  0,DGPS,45.514464,N,-122.686737,W,98,0.030,
341,T,2018/5/4,22:30:17,2018/5/4,15:30:17,  0,DGPS,45.514464,N,-122.686737,W,98,0.021,
342,T,2018/5/4,22:30:18,2018/5/4,15:30:18,  0,DGPS,45.514464,N,-122.686737,W,98,0.039,
343,T,2018/5/4,22:30:19,2018/5/4,15:30:19,  0,DGPS,45.514464,N,-122.686737,W,98,0.020,
344,T,2018/5/4,22:30:20,2018/5/4,15:30:20,  0,DGPS,45.514464,N,-122.686737,W,98,0.037,
345,T,2018/5/4,22:30:21,2018/5/4,15:30:21,  0,DGPS,45.514464,N,-122.686737,W,98,0.033,
346,T,2018/5/4,22:30:22,2018/5/4,15:30:22,  0,DGPS,45.514464,N,-122.686737,W,98,0.007,
347,T,2018/5/4,22:30:23,2018/5/4,15:30:23,  0,DGPS,45.514464,N,-122.686737,W,98,0.009,
348,T,2018/5/4,22:30:24,2018/5/4,15:30:24,  0,DGPS,45.514464,N,-122.686737,W,98,0.010,
349,T,2018/5/4,22:30:25,2018/5/4,15:30:25,  0,DGPS,45.514464,N,-122.686737,W,98,0.003,
350,T,2018/5/4,22:30:26,2018/5/4,15:30:26,  0,DGPS,45.514464,N,-122.686737,W,98,0.003,
351,T,2018/5/4,22:30:27,2018/5/4,15:30:27,  0,DGPS,45.514464,N,-122.686737,W,98,0.030,
352,T,2018/5/4,22:30:28,2018/5/4,15:30:28,  0,DGPS,45.514463,N,-122.686737,W,98,0.067,
353,T,2018/5/4,22:30:29,2018/5/4,15:30:29,  0,DGPS,45.514463,N,-122.686737,W,98,0.087,
354,T,2018/5/4,22:30:30,2018/5/4,15:30:30,  0,DGPS,45.514463,N,-122.686737,W,98,0.103,
355,T,2018/5/4,22:30:31,2018/5/4,15:30:31,  0,DGPS,45.514463,N,-122.686737,W,98,0.081,
356,T,2018/5/4,22:30:32,2018/5/4,15:30:32,  0,DGPS,45.514463,N,-122.686737,W,98,0.076,
357,T,2018/5/4,22:30:33,2018/5/4,15:30:33,  0,DGPS,45.514463,N,-122.686737,W,98,0.101,
358,T,2018/5/4,22:30:34,2018/5/4,15:30:34,  0,DGPS,45.514463,N,-122.686737,W,98,0.033,
359,T,2018/5/4,22:30:35,2018/5/4,15:30:35,  0,DGPS,45.514463,N,-122.686737,W,98,0.051,
360,T,2018/5/4,22:30:36,2018/5/4,15:30:36,  0,DGPS,45.514462,N,-122.686737,W,98,0.080,
361,T,2018/5/4,22:30:37,2018/5/4,15:30:37,  0,DGPS,45.514462,N,-122.686737,W,98,0.043,
362,T,2018/5/4,22:30:38,2018/5/4,15:30:38,  0,DGPS,45.514462,N,-122.686737,W,98,0.033,
363,T,2018/5/4,22:30:39,2018/5/4,15:30:39,  0,DGPS,45.514462,N,-122.686737,W,98,0.056,
364,T,2018/5/4,22:30:40,2018/5/4,15:30:40,  0,DGPS,45.514462,N,-122.686737,W,98,0.098,
365,T,2018/5/4,22:30:41,2018/5/4,15:30:41,  0,DGPS,45.514462,N,-122.686737,W,98,0.112,
366,T,2018/5/4,22:30:42,2018/5/4,15:30:42,  0,DGPS,45.514462,N,-122.686737,W,98,0.105,
367,T,2018/5/4,22:30:43,2018/5/4,15:30:43,  0,DGPS,45.514462,N,-122.686737,W,98,0.090,
368,T,2018/5/4,22:30:44,2018/5/4,15:30:44,  0,DGPS,45.514461,N,-122.686737,W,98,0.095,
369,T,2018/5/4,22:30:45,2018/5/4,15:30:45,  0,DGPS,45.514461,N,-122.686737,W,98,0.073,
370,T,2018/5/4,22:30:46,2018/5/4,15:30:46,  0,DGPS,45.514461,N,-122.686737,W,98,0.075,
371,T,2018/5/4,22:30:47,2018/5/4,15:30:47,  0,DGPS,45.514461,N,-122.686737,W,98,0.106,
372,T,2018/5/4,22:30:48,2018/5/4,15:30:48,  0,DGPS,45.514461,N,-122.686737,W,98,0.016,
373,T,2018/5/4,22:30:49,2018/5/4,15:30:49,  0,DGPS,45.514461,N,-122.686737,W,98,0.035,
374,T,2018/5/4,22:30:50,2018/5/4,15:30:50,  0,DGPS,45.514461,N,-122.686737,W,98,0.152,
375,T,2018/5/4,22:30:51,2018/5/4,15:30:51,  0,DGPS,45.514461,N,-122.686737,W,98,0.025,
376,T,2018/5/4,22:30:52,2018/5/4,15:30:52,  0,DGPS,45.514461,N,-122.686737,W,98,0.020,
377,T,2018/5/4,22:30:53,2018/5/4,15:30:53,  0,DGPS,45.514461,N,-122.686737,W,98,0.044,
378,T,2018/5/4,22:30:54,2018/5/4,15:30:54,  0,DGPS,45.514461,N,-122.686737,W,98,0.035,
379,T,2018/5/4,22:30:55,2018/5/4,15:30:55,  0,DGPS,45.514461,N,-122.686737,W,98,0.052,
380,T,2018/5/4,22:30:56,2018/5/4,15:30:56,  0,DGPS,45.514461,N,-122.686737,W,98,0.045,
381,T,2018/5/4,22:30:57,2018/5/4,15:30:57,  0,DGPS,45.514461,N,-122.686737,W,98,0.038,
382,T,2018/5/4,22:30:58,2018/5/4,15:30:58,  0,DGPS,45.514461,N,-122.686737,W,98,0.010,
383,T,2018/5/4,22:30:59,2018/5/4,15:30:59,  0,DGPS,45.514461,N,-122.686737,W,98,0.012,
384,T,2018/5/4,22:31:0,2018/5/4,15:31:0,  0,DGPS,45.514461,N,-122.686737,W,98,0.027,
385,T,2018/5/4,22:31:1,2018/5/4,15:31:1,  0,DGPS,45.514461,N,-122.686737,W,98,0.025,
386,T,2018/5/4,22:31:2,2018/5/4,15:31:2,  0,DGPS,45.514461,N,-122.686737,W,98,0.006,
387,T,2018/5/4,22:31:3,2018/5/4,15:31:3,  0,DGPS,45.514461,N,-122.686737,W,98,0.042,
388,T,2018/5/4,22:31:4,2018/5/4,15:31:4,  0,DGPS,45.514461,N,-122.686737,W,98,0.054,
389,T,2018/5/4,22:31:5,2018/5/4,15:31:5,  0,DGPS,45.514461,N,-122.686738,W,98,0.101,
390,T,2018/5/4,22:31:6,2018/5/4,15:31:6,  0,DGPS,45.514461,N,-122.686738,W,98,0.073,
391,T,2018/5/4,22:31:7,2018/5/4,15:31:7,  0,DGPS,45.514461,N,-122.686738,W,98,0.060,
392,T,2018/5/4,22:31:8,2018/5/4,15:31:8,  0,DGPS,45.514461,N,-122.686738,W,98,0.075,
393,T,2018/5/4,22:31:9,2018/5/4,15:31:9,  0,DGPS,45.514461,N,-122.686738,W,98,0.030,
394,T,2018/5/4,22:31:10,2018/5/4,15:31:10,  0,DGPS,45.514461,N,-122.686738,W,98,0.018,
395,T,2018/5/4,22:31:11,2018/5/4,15:31:11,  0,DGPS,45.514461,N,-122.686738,W,98,0.006,
396,T,2018/5/4,22:31:12,2018/5/4,15:31:12,  0,DGPS,45.514461,N,-122.686738,W,98,0.004,
397,T,2018/5/4,22:31:13,2018/5/4,15:31:13,  0,DGPS,45.514461,N,-122.686738,W,98,0.003,
398,T,2018/5/4,22:31:14,2018/5/4,15:31:14,  0,DGPS,45.514461,N,-122.686738,W,98,0.008,
399,T,2018/5/4,22:31:15,2018/5/4,15:31:15,  0,DGPS,45.514461,N,-122.686738,W,98,0.059,
400,T,2018/5/4,22:31:16,2018/5/4,15:31:16,  0,DGPS,45.514461,N,-122.686738,W,98,0.021,
401,T,2018/5/4,22:31:17,2018/5/4,15:31:17,  0,DGPS,45.514461,N,-122.686738,W,98,0.022,
402,T,2018/5/4,22:31:18,2018/5/4,15:31:18,  0,DGPS,45.514461,N,-122.686738,W,98,0.020,
403,T,2018/5/4,22:31:19,2018/5/4,15:31:19,  0,DGPS,45.514461,N,-122.686738,W,98,0.019,
404,T,2018/5/4,22:31:20,2018/5/4,15:31:20,  0,DGPS,45.514462,N,-122.686738,W,98,0.036,
405,T,2018/5/4,22:31:21,2018/5/4,15:31:21,  0,DGPS,45.514462,N,-122.686738,W,98,0.017,
406,T,2018/5/4,22:31:22,2018/5/4,15:31:22,  0,DGPS,45.514462,N,-122.686738,W,98,0.032,
407,T,2018/5/4,22:31:23,2018/5/4,15:31:23,  0,DGPS,45.514462,N,-122.686738,W,98,0.021,
408,T,2018/5/4,22:31:24,2018/5/4,15:31:24,  0,DGPS,45.514462,N,-122.686738,W,98,0.014,
409,T,2018/5/4,22:31:25,2018/5/4,15:31:25,  0,DGPS,45.514462,N,-122.686738,W,98,0.026,
410,T,2018/5/4,22:31:26,2018/5/4,15:31:26,  0,DGPS,45.514462,N,-122.686738,W,98,0.017,
411,T,2018/5/4,22:31:27,2018/5/4,15:31:27,  0,DGPS,45.514462,N,-122.686738,W,98,0.052,
412,T,2018/5/4,22:31:28,2018/5/4,15:31:28,  0,DGPS,45.514462,N,-122.686738,W,98,0.063,
413,T,2018/5/4,22:31:29,2018/5/4,15:31:29,  0,DGPS,45.514462,N,-122.686738,W,98,0.049,
414,T,2018/5/4,22:31:30,2018/5/4,15:31:30,  0,DGPS,45.514462,N,-122.686738,W,98,0.040,
415,T,2018/5/4,22:31:31,2018/5/4,15:31:31,  0,DGPS,45.514462,N,-122.686738,W,98,0.045,
416,T,2018/5/4,22:31:32,2018/5/4,15:31:32,  0,DGPS,45.514462,N,-122.686738,W,98,0.042,
417,T,2018/5/4,22:31:33,2018/5/4,15:31:33,  0,DGPS,45.514463,N,-122.686738,W,98,0.039,
418,T,2018/5/4,22:31:34,2018/5/4,15:31:34,  0,DGPS,45.514463,N,-122.686738,W,98,0.076,
419,T,2018/5/4,22:31:35,2018/5/4,15:31:35,  0,DGPS,45.514463,N,-122.686738,W,98,0.075,
420,T,2018/5/4,22:31:36,2018/5/4,15:31:36,  0,DGPS,45.514463,N,-122.686738,W,98,0.065,
421,T,2018/5/4,22:31:37,2018/5/4,15:31:37,  0,DGPS,45.514463,N,-122.686738,W,98,0.084,
422,T,2018/5/4,22:31:38,2018/5/4,15:31:38,  0,DGPS,45.514463,N,-122.686738,W,98,0.073,
423,T,2018/5/4,22:31:39,2018/5/4,15:31:39,  0,DGPS,45.514463,N,-122.686738,W,98,0.045,
424,T,2018/5/4,22:31:40,2018/5/4,15:31:40,  0,DGPS,45.514463,N,-122.686738,W,98,0.034,
425,T,2018/5/4,22:31:41,2018/5/4,15:31:41,  0,DGPS,45.514463,N,-122.686738,W,98,0.047,
426,T,2018/5/4,22:31:42,2018/5/4,15:31:42,  0,DGPS,45.514463,N,-122.686738,W,98,0.021,
427,T,2018/5/4,22:31:43,2018/5/4,15:31:43,  0,DGPS,45.514463,N,-122.686737,W,98,0.021,
428,T,2018/5/4,22:31:44,2018/5/4,15:31:44,  0,DGPS,45.514463,N,-122.686737,W,98,0.027,
429,T,2018/5/4,22:31:45,2018/5/4,15:31:45,  0,DGPS,45.514462,N,-122.686737,W,98,0.048,
430,T,2018/5/4,22:31:46,2018/5/4,15:31:46,  0,DGPS,45.514462,N,-122.686737,W,98,0.040,
431,T,2018/5/4,22:31:47,2018/5/4,15:31:47,  0,DGPS,45.514462,N,-122.686737,W,98,0.038,
432,T,2018/5/4,22:31:48,2018/5/4,15:31:48,  0,DGPS,45.514462,N,-122.686737,W,98,0.041,
433,T,2018/5/4,22:31:49,2018/5/4,15:31:49,  0,DGPS,45.514462,N,-122.686737,W,98,0.028,
434,T,2018/5/4,22:31:50,2018/5/4,15:31:50,  0,DGPS,45.514462,N,-122.686737,W,98,0.027,
435,T,2018/5/4,22:31:51,2018/5/4,15:31:51,  0,DGPS,45.514462,N,-122.686737,W,98,0.045,
436,T,2018/5/4,22:31:52,2018/5/4,15:31:52,  0,DGPS,45.514462,N,-122.686737,W,98,0.066,
437,T,2018/5/4,22:31:53,2018/5/4,15:31:53,  0,DGPS,45.514462,N,-122.686737,W,98,0.072,
438,T,2018/5/4,22:31:54,2018/5/4,15:31:54,  0,DGPS,45.514462,N,-122.686737,W,98,0.075,
439,T,2018/5/4,22:31:55,2018/5/4,15:31:55,  0,DGPS,45.514462,N,-122.686737,W,98,0.038,
440,T,2018/5/4,22:31:56,2018/5/4,15:31:56,  0,DGPS,45.514462,N,-122.686737,W,98,0.041,
441,T,2018/5/4,22:31:57,2018/5/4,15:31:57,  0,DGPS,45.514462,N,-122.686737,W,98,0.095,
442,T,2018/5/4,22:31:58,2018/5/4,15:31:58,  0,DGPS,45.514462,N,-122.686737,W,98,0.034,
443,T,2018/5/4,22:31:59,2018/5/4,15:31:59,  0,DGPS,45.514462,N,-122.686737,W,98,0.026,
444,T,2018/5/4,22:32:0,2018/5/4,15:32:0,  0,DGPS,45.514462,N,-122.686737,W,98,0.014,
445,T,2018/5/4,22:32:1,2018/5/4,15:32:1,  0,DGPS,45.514462,N,-122.686737,W,98,0.013,
446,T,2018/5/4,22:32:2,2018/5/4,15:32:2,  0,DGPS,45.514462,N,-122.686736,W,99,0.016,
447,T,2018/5/4,22:32:3,2018/5/4,15:32:3,  0,DGPS,45.514462,N,-122.686736,W,99,0.049,
448,T,2018/5/4,22:32:4,2018/5/4,15:32:4,  0,DGPS,45.514462,N,-122.686736,W,99,0.018,
449,T,2018/5/4,22:32:5,2018/5/4,15:32:5,  0,DGPS,45.514462,N,-122.686736,W,99,0.028,
450,T,2018/5/4,22:32:6,2018/5/4,15:32:6,  0,DGPS,45.514462,N,-122.686736,W,99,0.028,
451,T,2018/5/4,22:32:7,2018/5/4,15:32:7,  0,DGPS,45.514462,N,-122.686736,W,99,0.027,
452,T,2018/5/4,22:32:8,2018/5/4,15:32:8,  0,DGPS,45.514462,N,-122.686736,W,99,0.032,
453,T,2018/5/4,22:32:9,2018/5/4,15:32:9,  0,DGPS,45.514462,N,-122.686736,W,99,0.024,
454,T,2018/5/4,22:32:10,2018/5/4,15:32:10,  0,DGPS,45.514462,N,-122.686736,W,99,0.021,
455,T,2018/5/4,22:32:11,2018/5/4,15:32:11,  0,DGPS,45.514461,N,-122.686736,W,99,0.025,
456,T,2018/5/4,22:32:12,2018/5/4,15:32:12,  0,DGPS,45.514461,N,-122.686736,W,99,0.024,
457,T,2018/5/4,22:32:13,2018/5/4,15:32:13,  0,DGPS,45.514461,N,-122.686736,W,99,0.029,
458,T,2018/5/4,22:32:14,2018/5/4,15:32:14,  0,DGPS,45.514461,N,-122.686736,W,99,0.016,
459,T,2018/5/4,22:32:15,2018/5/4,15:32:15,  0,DGPS,45.514461,N,-122.686736,W,99,0.047,
460,T,2018/5/4,22:32:16,2018/5/4,15:32:16,  0,DGPS,45.514461,N,-122.686736,W,99,0.044,
461,T,2018/5/4,22:32:17,2018/5/4,15:32:17,  0,DGPS,45.514461,N,-122.686736,W,99,0.042,
462,T,2018/5/4,22:32:18,2018/5/4,15:32:18,  0,DGPS,45.514461,N,-122.686736,W,99,0.056,
463,T,2018/5/4,22:32:19,2018/5/4,15:32:19,  0,DGPS,45.514462,N,-122.686736,W,99,0.057,
464,T,2018/5/4,22:32:20,2018/5/4,15:32:20,  0,DGPS,45.514462,N,-122.686736,W,99,0.051,
465,T,2018/5/4,22:32:21,2018/5/4,15:32:21,  0,DGPS,45.514462,N,-122.686736,W,99,0.016,
