Instrument Name,DustTrak DRX
Model Number,8533
Serial Number,8533103404
Firmware Version,3.0
Calibration Date,03/12/2014
Test Name,MANUAL_001
Test Start Time,15:40:11
Test Start Date,05/04/2018
Test Length [D:H:M],0:1:20
Test Interval [M:S],0:1
PM1 Average [mg/m3],0.015
PM1 Minimum [mg/m3],0.008
PM1 Maximum [mg/m3],0.131
PM1 TWA [mg/m3],0.002
PM2.5 Average [mg/m3],0.015
PM2.5 Minimum [mg/m3],0.008
PM2.5 Maximum [mg/m3],0.131
PM2.5 TWA [mg/m3],0.002
PM4 Average [mg/m3],0.015
PM4 Minimum [mg/m3],0.008
PM4 Maximum [mg/m3],0.131
PM4 TWA [mg/m3],0.002
PM10 Average [mg/m3],0.015
PM10 Minimum [mg/m3],0.008
PM10 Maximum [mg/m3],0.131
PM10 TWA [mg/m3],0.002
TOTAL Average [mg/m3],0.015
TOTAL Minimum [mg/m3],0.008
TOTAL Maximum [mg/m3],0.131
TOTAL TWA [mg/m3],0.002
Photometric User Cal,1.00
Size Correction User Cal,1.00
Flow User Cal,0.00
Errors,
Number of Samples,4849

Elapsed Time [s],PM1 [mg/m3],PM2.5 [mg/m3],PM4 [mg/m3],PM10 [mg/m3],TOTAL [mg/m3],Alarms,Errors
3659,0.013,0.014,0.014,0.014,0.014,,
3660,0.014,0.014,0.014,0.014,0.014,,
3661,0.013,0.013,0.014,0.014,0.014,,
3662,0.014,0.014,0.015,0.017,0.017,,
3663,0.011,0.011,0.012,0.014,0.014,,
3664,0.011,0.012,0.012,0.012,0.012,,
3665,0.013,0.013,0.013,0.013,0.013,,
3666,0.013,0.013,0.013,0.013,0.013,,
3667,0.012,0.013,0.013,0.013,0.013,,
3668,0.012,0.013,0.013,0.013,0.013,,
3669,0.014,0.014,0.014,0.014,0.014,,
3670,0.014,0.014,0.014,0.022,0.022,,
3671,0.012,0.012,0.012,0.016,0.016,,
3672,0.012,0.012,0.012,0.012,0.012,,
3673,0.012,0.012,0.012,0.012,0.012,,
3674,0.013,0.013,0.013,0.013,0.013,,
3675,0.013,0.014,0.014,0.014,0.014,,
3676,0.012,0.012,0.012,0.012,0.012,,
3677,0.012,0.012,0.012,0.012,0.012,,
3678,0.014,0.014,0.014,0.014,0.014,,
3679,0.013,0.014,0.014,0.014,0.014,,
3680,0.012,0.013,0.013,0.013,0.013,,
3681,0.012,0.012,0.012,0.012,0.012,,
3682,0.014,0.014,0.014,0.014,0.014,,
3683,0.012,0.012,0.012,0.012,0.012,,
3684,0.012,0.012,0.012,0.012,0.012,,
3685,0.012,0.012,0.012,0.012,0.012,,
3686,0.013,0.013,0.013,0.013,0.013,,
3687,0.032,0.032,0.032,0.032,0.034,,
3688,0.036,0.036,0.036,0.036,0.061,,
3689,0.012,0.012,0.012,0.012,0.024,,
3690,0.012,0.012,0.012,0.012,0.012,,
3691,0.012,0.012,0.012,0.012,0.012,,
3692,0.012,0.012,0.012,0.012,0.012,,
3693,0.012,0.012,0.012,0.012,0.012,,
3694,0.013,0.013,0.013,0.013,0.013,,
3695,0.013,0.013,0.013,0.013,0.013,,
3696,0.013,0.013,0.013,0.013,0.013,,
3697,0.013,0.014,0.014,0.014,0.014,,
3698,0.014,0.015,0.015,0.015,0.015,,
3699,0.014,0.014,0.014,0.014,0.014,,
3700,0.012,0.013,0.013,0.013,0.013,,
3701,0.013,0.013,0.013,0.013,0.013,,
3702,0.013,0.013,0.013,0.013,0.013,,
3703,0.013,0.013,0.013,0.013,0.013,,
3704,0.015,0.015,0.015,0.015,0.015,,
3705,0.015,0.016,0.016,0.016,0.016,,
3706,0.014,0.014,0.014,0.014,0.014,,
3707,0.014,0.014,0.014,0.014,0.014,,
3708,0.014,0.014,0.014,0.014,0.014,,
3709,0.014,0.014,0.014,0.014,0.014,,
3710,0.014,0.014,0.014,0.014,0.014,,
3711,0.012,0.012,0.012,0.012,0.012,,
3712,0.011,0.011,0.011,0.011,0.011,,
3713,0.013,0.013,0.013,0.013,0.013,,
3714,0.015,0.015,0.015,0.015,0.015,,
3715,0.016,0.016,0.016,0.016,0.016,,
3716,0.014,0.014,0.014,0.014,0.014,,
3717,0.018,0.018,0.018,0.018,0.018,,
3718,0.019,0.019,0.019,0.019,0.019,,
3719,0.012,0.012,0.012,0.012,0.012,,
3720,0.013,0.013,0.013,0.013,0.013,,
3721,0.012,0.012,0.012,0.012,0.012,,
3722,0.015,0.015,0.015,0.015,0.015,,
3723,0.016,0.016,0.016,0.016,0.016,,
3724,0.013,0.013,0.013,0.013,0.013,,
3725,0.013,0.013,0.013,0.013,0.013,,
3726,0.013,0.013,0.013,0.013,0.013,,
3727,0.013,0.013,0.013,0.013,0.013,,
3728,0.013,0.014,0.014,0.014,0.014,,
3729,0.013,0.013,0.013,0.013,0.013,,
3730,0.013,0.013,0.013,0.013,0.013,,
3731,0.012,0.012,0.012,0.012,0.012,,
3732,0.014,0.014,0.014,0.014,0.014,,
3733,0.015,0.015,0.015,0.015,0.015,,
3734,0.012,0.013,0.013,0.013,0.013,,
3735,0.013,0.013,0.013,0.013,0.013,,
3736,0.014,0.014,0.014,0.014,0.014,,
3737,0.014,0.014,0.014,0.014,0.014,,
3738,0.015,0.015,0.015,0.015,0.015,,
3739,0.017,0.017,0.017,0.018,0.018,,
3740,0.015,0.015,0.015,0.022,0.022,,
3741,0.013,0.014,0.014,0.017,0.017,,
3742,0.013,0.013,0.013,0.013,0.013,,
3743,0.013,0.013,0.013,0.013,0.013,,
3744,0.014,0.014,0.014,0.015,0.015,,
3745,0.013,0.013,0.013,0.013,0.013,,
3746,0.012,0.012,0.012,0.012,0.012,,
3747,0.013,0.013,0.013,0.013,0.013,,
3748,0.012,0.013,0.013,0.013,0.013,,
3749,0.012,0.012,0.012,0.012,0.012,,
3750,0.012,0.013,0.013,0.013,0.013,,
3751,0.014,0.015,0.015,0.016,0.016,,
3752,0.015,0.015,0.015,0.017,0.017,,
3753,0.013,0.013,0.013,0.014,0.014,,
3754,0.014,0.014,0.014,0.014,0.014,,
3755,0.015,0.015,0.015,0.015,0.015,,
3756,0.014,0.015,0.015,0.015,0.015,,
3757,0.013,0.013,0.013,0.013,0.013,,
3758,0.014,0.014,0.014,0.014,0.014,,
3759,0.015,0.015,0.015,0.015,0.015,,
3760,0.015,0.015,0.015,0.015,0.015,,
3761,0.013,0.013,0.013,0.013,0.013,,
3762,0.017,0.017,0.017,0.017,0.017,,
3763,0.017,0.017,0.017,0.017,0.017,,
3764,0.015,0.015,0.015,0.015,0.015,,
3765,0.017,0.017,0.017,0.017,0.017,,
3766,0.017,0.017,0.017,0.017,0.017,,
3767,0.014,0.014,0.014,0.014,0.014,,
3768,0.012,0.012,0.012,0.012,0.012,,
3769,0.014,0.014,0.014,0.014,0.014,,
3770,0.018,0.018,0.018,0.018,0.018,,
3771,0.017,0.017,0.017,0.017,0.017,,
3772,0.014,0.014,0.014,0.014,0.014,,
3773,0.013,0.013,0.013,0.013,0.013,,
3774,0.013,0.013,0.013,0.013,0.013,,
3775,0.013,0.013,0.013,0.013,0.013,,
3776,0.013,0.013,0.013,0.013,0.013,,
3777,0.014,0.014,0.014,0.014,0.014,,
3778,0.012,0.012,0.012,0.012,0.012,,
3779,0.012,0.012,0.012,0.012,0.012,,
3780,0.014,0.014,0.014,0.014,0.014,,
3781,0.013,0.013,0.013,0.013,0.013,,
3782,0.014,0.014,0.014,0.014,0.014,,
3783,0.014,0.014,0.014,0.014,0.014,,
3784,0.015,0.015,0.015,0.015,0.015,,
3785,0.014,0.014,0.014,0.014,0.014,,
3786,0.012,0.012,0.012,0.012,0.012,,
3787,0.011,0.011,0.011,0.011,0.011,,
3788,0.013,0.013,0.013,0.013,0.013,,
3789,0.013,0.013,0.013,0.013,0.013,,
3790,0.012,0.012,0.012,0.012,0.012,,
3791,0.012,0.012,0.012,0.012,0.012,,
3792,0.011,0.011,0.011,0.011,0.011,,
3793,0.014,0.014,0.014,0.014,0.014,,
3794,0.016,0.016,0.016,0.016,0.016,,
3795,0.012,0.012,0.012,0.012,0.012,,
3796,0.013,0.013,0.013,0.013,0.013,,
3797,0.021,0.021,0.021,0.021,0.021,,
3798,0.051,0.051,0.051,0.051,0.051,,
3799,0.051,0.051,0.051,0.051,0.051,,
3800,0.024,0.024,0.024,0.024,0.024,,
3801,0.025,0.026,0.026,0.026,0.026,,
3802,0.025,0.025,0.025,0.025,0.025,,
3803,0.024,0.024,0.024,0.024,0.024,,
3804,0.023,0.023,0.023,0.023,0.023,,
3805,0.022,0.022,0.022,0.022,0.022,,
3806,0.022,0.022,0.022,0.022,0.022,,
3807,0.022,0.022,0.022,0.022,0.022,,
3808,0.023,0.023,0.023,0.023,0.023,,
3809,0.024,0.024,0.024,0.024,0.024,,
3810,0.024,0.024,0.024,0.024,0.024,,
3811,0.022,0.022,0.022,0.022,0.022,,
3812,0.020,0.020,0.020,0.020,0.020,,
3813,0.023,0.023,0.023,0.023,0.023,,
3814,0.021,0.021,0.021,0.021,0.021,,
3815,0.017,0.017,0.017,0.017,0.017,,
3816,0.017,0.017,0.017,0.017,0.017,,
3817,0.018,0.018,0.018,0.018,0.018,,
3818,0.019,0.019,0.019,0.019,0.019,,
3819,0.018,0.018,0.018,0.018,0.018,,
3820,0.017,0.017,0.017,0.017,0.017,,
3821,0.018,0.018,0.018,0.018,0.018,,
3822,0.015,0.016,0.016,0.016,0.016,,
3823,0.016,0.016,0.016,0.016,0.016,,
3824,0.016,0.016,0.016,0.016,0.016,,
3825,0.016,0.016,0.016,0.016,0.016,,
3826,0.016,0.016,0.016,0.016,0.016,,
3827,0.015,0.015,0.015,0.015,0.015,,
3828,0.017,0.017,0.017,0.017,0.017,,
3829,0.017,0.017,0.017,0.017,0.017,,
3830,0.016,0.016,0.016,0.016,0.016,,
3831,0.016,0.016,0.016,0.016,0.016,,
3832,0.014,0.014,0.014,0.014,0.014,,
3833,0.018,0.018,0.018,0.018,0.018,,
3834,0.018,0.018,0.018,0.018,0.018,,
3835,0.013,0.013,0.013,0.013,0.013,,
3836,0.013,0.013,0.013,0.013,0.013,,
3837,0.013,0.013,0.013,0.013,0.013,,
3838,0.017,0.017,0.017,0.017,0.017,,
3839,0.021,0.021,0.021,0.021,0.021,,
3840,0.015,0.015,0.015,0.015,0.015,,
3841,0.016,0.016,0.016,0.016,0.016,,
3842,0.016,0.016,0.016,0.016,0.016,,
3843,0.015,0.015,0.015,0.015,0.015,,
3844,0.015,0.015,0.015,0.015,0.015,,
3845,0.013,0.013,0.013,0.013,0.013,,
3846,0.015,0.015,0.015,0.015,0.015,,
3847,0.015,0.015,0.015,0.015,0.015,,
3848,0.014,0.014,0.014,0.014,0.014,,
3849,0.017,0.017,0.017,0.017,0.017,,
3850,0.019,0.019,0.019,0.019,0.019,,
3851,0.012,0.012,0.012,0.012,0.012,,
3852,0.012,0.012,0.012,0.012,0.012,,
3853,0.014,0.014,0.014,0.014,0.014,,
3854,0.017,0.017,0.017,0.017,0.017,,
3855,0.013,0.014,0.014,0.014,0.014,,
3856,0.013,0.014,0.014,0.014,0.014,,
3857,0.016,0.016,0.016,0.016,0.016,,
3858,0.016,0.016,0.016,0.016,0.016,,
3859,0.015,0.015,0.015,0.015,0.015,,
3860,0.015,0.015,0.015,0.015,0.015,,
3861,0.016,0.016,0.016,0.016,0.016,,
3862,0.017,0.017,0.017,0.017,0.017,,
3863,0.016,0.016,0.016,0.016,0.016,,
3864,0.015,0.015,0.015,0.015,0.015,,
3865,0.015,0.015,0.015,0.015,0.015,,
3866,0.016,0.016,0.016,0.016,0.016,,
3867,0.016,0.016,0.016,0.016,0.016,,
3868,0.017,0.017,0.017,0.017,0.017,,
3869,0.017,0.017,0.017,0.017,0.017,,
3870,0.015,0.015,0.015,0.015,0.015,,
3871,0.015,0.015,0.015,0.015,0.015,,
3872,0.014,0.014,0.014,0.014,0.014,,
3873,0.015,0.015,0.015,0.015,0.015,,
3874,0.015,0.015,0.015,0.015,0.015,,
3875,0.014,0.014,0.014,0.014,0.014,,
3876,0.013,0.013,0.013,0.013,0.013,,
3877,0.017,0.017,0.017,0.017,0.017,,
3878,0.017,0.017,0.017,0.017,0.017,,
3879,0.015,0.015,0.015,0.015,0.015,,
3880,0.014,0.014,0.014,0.014,0.014,,
3881,0.012,0.012,0.012,0.012,0.012,,
3882,0.013,0.013,0.013,0.013,0.013,,
3883,0.013,0.013,0.013,0.013,0.013,,
3884,0.014,0.014,0.014,0.014,0.014,,
3885,0.017,0.017,0.017,0.017,0.017,,
3886,0.016,0.016,0.016,0.016,0.016,,
3887,0.012,0.012,0.012,0.012,0.012,,
3888,0.012,0.012,0.012,0.012,0.012,,
3889,0.014,0.014,0.014,0.014,0.014,,
3890,0.014,0.014,0.014,0.014,0.014,,
3891,0.013,0.013,0.013,0.013,0.013,,
3892,0.013,0.013,0.013,0.013,0.013,,
3893,0.012,0.012,0.012,0.012,0.012,,
3894,0.014,0.014,0.014,0.014,0.014,,
3895,0.014,0.014,0.014,0.014,0.014,,
3896,0.012,0.012,0.012,0.012,0.012,,
3897,0.013,0.013,0.013,0.013,0.013,,
3898,0.013,0.013,0.013,0.013,0.013,,
3899,0.013,0.013,0.013,0.013,0.013,,
3900,0.014,0.014,0.014,0.014,0.014,,
3901,0.017,0.017,0.017,0.017,0.017,,
3902,0.017,0.017,0.017,0.017,0.017,,
3903,0.013,0.013,0.013,0.013,0.013,,
3904,0.013,0.013,0.013,0.013,0.013,,
3905,0.012,0.012,0.012,0.012,0.012,,
3906,0.013,0.013,0.013,0.013,0.013,,
3907,0.014,0.014,0.014,0.014,0.014,,
3908,0.014,0.014,0.014,0.014,0.014,,
3909,0.013,0.013,0.013,0.013,0.013,,
3910,0.014,0.014,0.014,0.014,0.014,,
3911,0.014,0.014,0.014,0.014,0.014,,
3912,0.012,0.012,0.012,0.012,0.012,,
3913,0.012,0.012,0.012,0.012,0.012,,
3914,0.013,0.013,0.013,0.013,0.013,,
3915,0.013,0.013,0.013,0.013,0.013,,
3916,0.012,0.012,0.012,0.012,0.012,,
3917,0.013,0.013,0.013,0.013,0.013,,
3918,0.013,0.013,0.013,0.013,0.013,,
3919,0.014,0.014,0.014,0.014,0.014,,
3920,0.016,0.016,0.016,0.016,0.016,,
3921,0.015,0.015,0.015,0.015,0.015,,
3922,0.011,0.011,0.011,0.011,0.011,,
3923,0.014,0.014,0.014,0.014,0.014,,
3924,0.014,0.014,0.014,0.014,0.014,,
3925,0.013,0.013,0.013,0.013,0.013,,
3926,0.013,0.013,0.013,0.013,0.013,,
3927,0.016,0.016,0.016,0.016,0.016,,
3928,0.015,0.015,0.015,0.015,0.015,,
3929,0.015,0.015,0.015,0.015,0.015,,
3930,0.016,0.016,0.016,0.016,0.016,,
3931,0.011,0.011,0.011,0.011,0.011,,
3932,0.012,0.012,0.012,0.012,0.012,,
3933,0.012,0.012,0.012,0.012,0.012,,
3934,0.014,0.014,0.014,0.014,0.014,,
3935,0.013,0.013,0.013,0.013,0.013,,
3936,0.012,0.012,0.012,0.012,0.012,,
3937,0.014,0.014,0.014,0.014,0.014,,
3938,0.014,0.014,0.014,0.014,0.014,,
3939,0.013,0.013,0.013,0.013,0.013,,
3940,0.013,0.013,0.013,0.013,0.013,,
3941,0.012,0.012,0.012,0.012,0.012,,
3942,0.014,0.014,0.014,0.014,0.014,,
3943,0.017,0.017,0.017,0.017,0.017,,
3944,0.016,0.016,0.016,0.016,0.016,,
3945,0.014,0.014,0.014,0.014,0.014,,
3946,0.015,0.015,0.015,0.015,0.015,,
3947,0.014,0.014,0.014,0.014,0.014,,
3948,0.013,0.013,0.013,0.013,0.013,,
3949,0.014,0.014,0.014,0.014,0.014,,
3950,0.013,0.013,0.013,0.013,0.013,,
3951,0.015,0.015,0.015,0.015,0.015,,
3952,0.014,0.014,0.014,0.014,0.014,,
3953,0.012,0.012,0.012,0.012,0.012,,
3954,0.012,0.012,0.012,0.012,0.012,,
3955,0.013,0.013,0.013,0.013,0.013,,
3956,0.012,0.012,0.012,0.012,0.012,,
3957,0.014,0.014,0.014,0.014,0.014,,
3958,0.023,0.023,0.023,0.023,0.023,,
3959,0.017,0.017,0.017,0.017,0.017,,
3960,0.013,0.013,0.013,0.013,0.013,,
3961,0.019,0.019,0.019,0.019,0.019,,
3962,0.025,0.025,0.025,0.025,0.025,,
3963,0.013,0.013,0.013,0.013,0.013,,
3964,0.014,0.014,0.014,0.014,0.014,,
3965,0.016,0.016,0.016,0.016,0.016,,
3966,0.018,0.018,0.018,0.018,0.018,,
3967,0.018,0.018,0.018,0.018,0.018,,
3968,0.015,0.016,0.016,0.016,0.016,,
3969,0.013,0.013,0.013,0.013,0.013,,
3970,0.013,0.013,0.013,0.013,0.013,,
3971,0.014,0.014,0.014,0.014,0.014,,
3972,0.018,0.018,0.018,0.018,0.018,,
3973,0.017,0.017,0.017,0.017,0.017,,
3974,0.014,0.014,0.014,0.014,0.014,,
3975,0.014,0.014,0.014,0.014,0.014,,
3976,0.012,0.012,0.012,0.012,0.012,,
3977,0.013,0.013,0.013,0.013,0.013,,
3978,0.016,0.016,0.016,0.016,0.016,,
3979,0.013,0.013,0.013,0.013,0.013,,
3980,0.012,0.013,0.013,0.013,0.013,,
3981,0.012,0.012,0.012,0.012,0.012,,
3982,0.012,0.012,0.012,0.012,0.012,,
3983,0.012,0.012,0.012,0.012,0.012,,
3984,0.013,0.013,0.013,0.013,0.013,,
3985,0.015,0.015,0.015,0.015,0.015,,
3986,0.015,0.015,0.015,0.015,0.015,,
3987,0.012,0.012,0.012,0.012,0.012,,
3988,0.012,0.012,0.012,0.012,0.012,,
3989,0.011,0.012,0.012,0.012,0.012,,
3990,0.012,0.012,0.012,0.012,0.012,,
3991,0.013,0.013,0.013,0.013,0.013,,
3992,0.013,0.013,0.013,0.013,0.013,,
3993,0.012,0.012,0.012,0.012,0.012,,
3994,0.014,0.014,0.014,0.014,0.014,,
3995,0.014,0.014,0.014,0.014,0.014,,
3996,0.013,0.013,0.013,0.013,0.013,,
3997,0.013,0.013,0.013,0.013,0.013,,
3998,0.013,0.013,0.013,0.013,0.013,,
3999,0.013,0.013,0.013,0.013,0.013,,
4000,0.013,0.013,0.013,0.013,0.013,,
4001,0.012,0.013,0.013,0.013,0.013,,
4002,0.015,0.015,0.015,0.015,0.015,,
4003,0.015,0.015,0.015,0.015,0.015,,
4004,0.013,0.013,0.013,0.013,0.013,,
4005,0.014,0.014,0.014,0.014,0.014,,
4006,0.013,0.013,0.013,0.013,0.013,,
4007,0.014,0.014,0.014,0.014,0.014,,
4008,0.019,0.019,0.019,0.019,0.019,,
4009,0.021,0.021,0.021,0.021,0.021,,
4010,0.015,0.015,0.015,0.015,0.015,,
4011,0.017,0.017,0.017,0.017,0.017,,
4012,0.013,0.013,0.013,0.013,0.013,,
4013,0.013,0.013,0.013,0.013,0.013,,
4014,0.015,0.015,0.015,0.015,0.015,,
4015,0.015,0.015,0.015,0.015,0.015,,
4016,0.014,0.014,0.014,0.014,0.014,,
4017,0.014,0.014,0.014,0.014,0.014,,
4018,0.012,0.012,0.012,0.012,0.012,,
4019,0.014,0.014,0.014,0.014,0.014,,
4020,0.015,0.015,0.015,0.015,0.015,,
4021,0.013,0.013,0.013,0.013,0.013,,
4022,0.012,0.012,0.012,0.012,0.012,,
4023,0.012,0.012,0.012,0.012,0.012,,
4024,0.013,0.013,0.013,0.013,0.013,,
4025,0.012,0.012,0.012,0.012,0.012,,
4026,0.014,0.014,0.014,0.014,0.014,,
4027,0.015,0.015,0.015,0.015,0.015,,
4028,0.012,0.012,0.012,0.012,0.012,,
4029,0.012,0.012,0.012,0.012,0.012,,
4030,0.014,0.014,0.014,0.014,0.014,,
4031,0.015,0.015,0.015,0.015,0.015,,
4032,0.015,0.015,0.015,0.015,0.015,,
4033,0.011,0.011,0.011,0.011,0.011,,
4034,0.012,0.012,0.012,0.012,0.012,,
4035,0.013,0.013,0.013,0.013,0.013,,
4036,0.012,0.012,0.012,0.012,0.012,,
4037,0.012,0.012,0.012,0.012,0.012,,
4038,0.012,0.012,0.012,0.012,0.012,,
4039,0.012,0.012,0.012,0.012,0.012,,
4040,0.013,0.013,0.013,0.013,0.013,,
4041,0.014,0.014,0.014,0.014,0.014,,
4042,0.014,0.014,0.014,0.014,0.014,,
4043,0.013,0.013,0.013,0.013,0.013,,
4044,0.013,0.013,0.013,0.013,0.013,,
4045,0.011,0.011,0.011,0.011,0.011,,
4046,0.014,0.014,0.014,0.014,0.014,,
4047,0.015,0.015,0.015,0.015,0.015,,
4048,0.015,0.015,0.015,0.015,0.015,,
4049,0.015,0.016,0.016,0.016,0.016,,
4050,0.012,0.012,0.012,0.012,0.012,,
4051,0.012,0.013,0.013,0.013,0.013,,
4052,0.011,0.012,0.012,0.012,0.012,,
4053,0.013,0.013,0.013,0.013,0.013,,
4054,0.013,0.013,0.013,0.013,0.013,,
4055,0.012,0.012,0.012,0.012,0.012,,
4056,0.014,0.014,0.014,0.014,0.014,,
4057,0.014,0.014,0.014,0.014,0.014,,
4058,0.014,0.014,0.014,0.014,0.014,,
4059,0.011,0.011,0.011,0.011,0.011,,
4060,0.012,0.012,0.012,0.012,0.012,,
4061,0.013,0.013,0.013,0.013,0.013,,
4062,0.012,0.012,0.012,0.012,0.012,,
4063,0.014,0.014,0.014,0.014,0.014,,
4064,0.014,0.014,0.014,0.014,0.014,,
4065,0.015,0.015,0.015,0.015,0.015,,
4066,0.016,0.016,0.016,0.016,0.016,,
4067,0.015,0.015,0.015,0.015,0.015,,
4068,0.012,0.012,0.012,0.012,0.012,,
4069,0.012,0.012,0.012,0.012,0.012,,
4070,0.013,0.013,0.013,0.013,0.013,,
4071,0.013,0.013,0.013,0.013,0.013,,
4072,0.013,0.013,0.013,0.013,0.013,,
4073,0.013,0.013,0.013,0.013,0.013,,
4074,0.014,0.014,0.014,0.014,0.014,,
4075,0.013,0.013,0.013,0.013,0.013,,
4076,0.014,0.014,0.014,0.014,0.014,,
4077,0.014,0.014,0.014,0.014,0.014,,
4078,0.011,0.011,0.011,0.011,0.011,,
4079,0.011,0.011,0.011,0.011,0.011,,
4080,0.013,0.013,0.013,0.013,0.013,,
4081,0.013,0.013,0.013,0.013,0.013,,
4082,0.017,0.017,0.017,0.017,0.017,,
4083,0.018,0.018,0.018,0.018,0.018,,
4084,0.013,0.013,0.013,0.013,0.013,,
4085,0.014,0.014,0.014,0.014,0.014,,
4086,0.014,0.014,0.014,0.014,0.014,,
4087,0.015,0.015,0.015,0.015,0.015,,
4088,0.012,0.013,0.013,0.013,0.013,,
4089,0.013,0.013,0.013,0.013,0.013,,
4090,0.013,0.013,0.013,0.013,0.013,,
4091,0.014,0.014,0.014,0.014,0.014,,
4092,0.016,0.016,0.016,0.016,0.016,,
4093,0.012,0.012,0.012,0.012,0.012,,
4094,0.017,0.017,0.017,0.017,0.017,,
4095,0.019,0.019,0.019,0.019,0.019,,
4096,0.013,0.013,0.013,0.013,0.013,,
4097,0.012,0.012,0.012,0.012,0.012,,
4098,0.013,0.013,0.013,0.013,0.013,,
4099,0.012,0.012,0.012,0.012,0.012,,
4100,0.013,0.013,0.013,0.013,0.013,,
4101,0.014,0.014,0.014,0.014,0.014,,
4102,0.013,0.013,0.013,0.013,0.013,,
4103,0.013,0.013,0.013,0.013,0.013,,
4104,0.012,0.012,0.012,0.012,0.012,,
4105,0.012,0.012,0.012,0.012,0.012,,
4106,0.014,0.014,0.014,0.014,0.014,,
4107,0.014,0.014,0.014,0.014,0.014,,
4108,0.013,0.013,0.013,0.013,0.013,,
4109,0.013,0.013,0.013,0.013,0.013,,
4110,0.015,0.015,0.015,0.015,0.015,,
4111,0.014,0.014,0.014,0.014,0.014,,
4112,0.012,0.012,0.012,0.012,0.012,,
4113,0.011,0.011,0.011,0.011,0.011,,
4114,0.012,0.012,0.012,0.012,0.012,,
4115,0.014,0.014,0.014,0.014,0.014,,
4116,0.015,0.015,0.015,0.015,0.015,,
4117,0.015,0.015,0.015,0.015,0.015,,
4118,0.014,0.014,0.014,0.014,0.014,,
4119,0.015,0.015,0.015,0.015,0.015,,
4120,0.014,0.014,0.014,0.014,0.014,,
4121,0.013,0.013,0.013,0.013,0.013,,
4122,0.013,0.013,0.013,0.013,0.013,,
4123,0.014,0.014,0.014,0.014,0.014,,
4124,0.013,0.013,0.013,0.013,0.013,,
4125,0.013,0.013,0.013,0.013,0.013,,
4126,0.016,0.016,0.016,0.016,0.016,,
4127,0.016,0.016,0.016,0.016,0.016,,
4128,0.016,0.016,0.016,0.016,0.016,,
4129,0.014,0.014,0.014,0.014,0.014,,
4130,0.014,0.014,0.014,0.014,0.014,,
4131,0.015,0.015,0.015,0.015,0.015,,
4132,0.018,0.018,0.018,0.018,0.018,,
4133,0.015,0.015,0.015,0.015,0.015,,
4134,0.014,0.014,0.014,0.014,0.014,,
4135,0.014,0.015,0.015,0.015,0.015,,
4136,0.014,0.014,0.014,0.014,0.014,,
4137,0.014,0.014,0.014,0.014,0.014,,
4138,0.014,0.014,0.014,0.014,0.014,,
4139,0.014,0.014,0.014,0.014,0.014,,
4140,0.014,0.014,0.014,0.014,0.014,,
4141,0.014,0.014,0.014,0.014,0.014,,
4142,0.016,0.016,0.016,0.016,0.016,,
4143,0.016,0.016,0.016,0.016,0.016,,
4144,0.014,0.014,0.014,0.014,0.014,,
4145,0.015,0.015,0.015,0.015,0.015,,
4146,0.014,0.014,0.014,0.014,0.014,,
4147,0.013,0.013,0.013,0.013,0.013,,
4148,0.014,0.014,0.014,0.014,0.014,,
4149,0.013,0.013,0.013,0.013,0.013,,
4150,0.012,0.012,0.012,0.012,0.012,,
4151,0.016,0.016,0.016,0.016,0.016,,
4152,0.019,0.019,0.019,0.019,0.019,,
4153,0.017,0.017,0.017,0.017,0.017,,
4154,0.019,0.019,0.019,0.019,0.019,,
4155,0.014,0.014,0.014,0.014,0.014,,
4156,0.018,0.018,0.018,0.018,0.018,,
4157,0.019,0.019,0.019,0.019,0.019,,
4158,0.028,0.028,0.028,0.028,0.028,,
4159,0.027,0.027,0.027,0.027,0.027,,
4160,0.013,0.013,0.013,0.013,0.013,,
4161,0.014,0.014,0.014,0.014,0.014,,
4162,0.016,0.016,0.016,0.016,0.016,,
4163,0.014,0.015,0.015,0.015,0.015,,
4164,0.013,0.013,0.013,0.013,0.013,,
4165,0.012,0.012,0.012,0.012,0.012,,
4166,0.012,0.012,0.012,0.012,0.012,,
4167,0.014,0.014,0.014,0.014,0.014,,
4168,0.014,0.014,0.014,0.014,0.014,,
4169,0.013,0.013,0.013,0.013,0.013,,
4170,0.016,0.016,0.016,0.016,0.016,,
4171,0.018,0.018,0.018,0.018,0.018,,
4172,0.013,0.013,0.013,0.013,0.013,,
4173,0.017,0.017,0.017,0.017,0.017,,
4174,0.017,0.017,0.017,0.017,0.017,,
4175,0.015,0.015,0.015,0.015,0.015,,
4176,0.015,0.015,0.015,0.015,0.015,,
4177,0.015,0.015,0.015,0.015,0.015,,
4178,0.013,0.013,0.013,0.013,0.013,,
4179,0.012,0.012,0.012,0.012,0.012,,
4180,0.013,0.013,0.013,0.013,0.013,,
4181,0.015,0.015,0.015,0.015,0.015,,
4182,0.015,0.015,0.015,0.015,0.015,,
4183,0.014,0.014,0.014,0.014,0.014,,
4184,0.012,0.012,0.012,0.012,0.012,,
4185,0.013,0.013,0.013,0.013,0.013,,
4186,0.015,0.015,0.015,0.015,0.015,,
4187,0.014,0.014,0.014,0.014,0.014,,
4188,0.013,0.013,0.013,0.013,0.013,,
4189,0.013,0.013,0.013,0.013,0.013,,
4190,0.012,0.012,0.012,0.012,0.012,,
4191,0.012,0.012,0.012,0.012,0.012,,
4192,0.015,0.015,0.015,0.015,0.015,,
